timestamp,byteRates01,packNums01
1521118831.730006941,4.633214E+8,4672
1521118831.740006052,3.654450E+8,4065
1521118831.750011101,3.986054E+8,4402
1521118831.760011457,4.893848E+8,4984
1521118831.770006441,4.681652E+8,4790
1521118831.780013874,4.733338E+8,4746
1521118831.790006749,3.712593E+8,4044
1521118831.800006315,4.124109E+8,4445
1521118831.810006008,4.109702E+8,4410
1521118831.820006132,5.252203E+8,5170
1521118831.830006309,3.868176E+8,4112
1521118831.840006076,4.620180E+8,4704
1521118831.850007735,3.540448E+8,4037
1521118831.860007100,3.712647E+8,4114
1521118831.870008066,3.969209E+8,4362
1521118831.880008906,3.558019E+8,4007
1521118831.890006356,3.322845E+8,3743
1521118831.900007166,3.948029E+8,4172
1521118831.910008654,5.512498E+8,5351
1521118831.920006342,5.946598E+8,5719
1521118831.930007406,3.998605E+8,4196
1521118831.940006755,3.101516E+8,3697
1521118831.950006388,4.688914E+8,4822
1521118831.960006773,4.491635E+8,4647
1521118831.970006719,4.009392E+8,4212
1521118831.980010554,4.519398E+8,4492
1521118831.990006462,4.257340E+8,4496
1521118832.000008725,3.752204E+8,4149
1521118832.010010190,3.597799E+8,3962
1521118832.020014629,3.394245E+8,3863
1521118832.030007280,4.964653E+8,4880
1521118832.040006302,4.455586E+8,4562
1521118832.050008714,4.108203E+8,4458
1521118832.060006931,3.880577E+8,4263
1521118832.070008002,3.456864E+8,3851
1521118832.080006748,3.827351E+8,4219
1521118832.090006769,4.218017E+8,4284
1521118832.100007176,3.485812E+8,4050
1521118832.110006444,3.506284E+8,3907
1521118832.120006360,3.364738E+8,3916
1521118832.130006589,3.148862E+8,3750
1521118832.140007146,5.887000E+8,5688
1521118832.150006838,5.655928E+8,5414
1521118832.160008870,3.547177E+8,3877
1521118832.170006618,4.577272E+8,4611
1521118832.180008158,2.978782E+8,3733
1521118832.190009139,4.261339E+8,4349
1521118832.200006641,4.112526E+8,4347
1521118832.210006669,5.497589E+8,5113
1521118832.220007777,4.134057E+8,4353
1521118832.230007261,3.699992E+8,4012
1521118832.240007058,5.827254E+8,5486
1521118832.250006340,4.782122E+8,5021
1521118832.260009646,4.145075E+8,4412
1521118832.270007074,4.071369E+8,4317
1521118832.280011088,4.349549E+8,4527
1521118832.290007964,4.408595E+8,4558
1521118832.300007239,3.594385E+8,4012
1521118832.310006484,3.911868E+8,4236
1521118832.320006251,5.727680E+8,5401
1521118832.330006190,4.168377E+8,4577
1521118832.340006188,4.363829E+8,4577
1521118832.350006342,4.251042E+8,4463
1521118832.360010922,3.201381E+8,3808
1521118832.370006010,4.428479E+8,4620
1521118832.380006030,3.990293E+8,4271
1521118832.390006863,3.151400E+8,3693
1521118832.400006868,3.439491E+8,3952
1521118832.410008438,5.399938E+8,5317
1521118832.420006104,3.434547E+8,3950
1521118832.430011518,3.963900E+8,4322
1521118832.440008812,3.770470E+8,4299
1521118832.450005993,4.417092E+8,4765
1521118832.460006416,4.726717E+8,4956
1521118832.470006056,4.222695E+8,4421
1521118832.480015941,3.507842E+8,3957
1521118832.490009993,4.254087E+8,4471
1521118832.500006206,5.173982E+8,5154
1521118832.510006271,4.509599E+8,4759
1521118832.520010658,4.235674E+8,4490
1521118832.530006319,3.215148E+8,3828
1521118832.540007018,3.482798E+8,3976
1521118832.550007097,3.505798E+8,3955
1521118832.560011975,3.362571E+8,3896
1521118832.570006780,3.505220E+8,4017
1521118832.580008037,4.153270E+8,4500
1521118832.590006351,3.649661E+8,3959
1521118832.600006074,3.192020E+8,3862
1521118832.610011108,4.567027E+8,4826
1521118832.620007239,3.426875E+8,4031
1521118832.630009368,5.736049E+8,5433
1521118832.640006520,4.467133E+8,4717
1521118832.650007889,3.714843E+8,4067
1521118832.660007760,3.817364E+8,4367
1521118832.670009382,3.324277E+8,3834
1521118832.680014759,3.258479E+8,3821
1521118832.690006182,4.499234E+8,4533
1521118832.700006634,4.421617E+8,4601
1521118832.710007131,4.000013E+8,4260
1521118832.720006049,3.262664E+8,3852
1521118832.730010308,3.636262E+8,4054
1521118832.740010440,3.630638E+8,4074
1521118832.750006117,3.126500E+8,3664
1521118832.760007299,2.755964E+8,3605
1521118832.770008020,3.967851E+8,4278
1521118832.780011527,5.067237E+8,4984
1521118832.790007144,3.373173E+8,3732
1521118832.800006188,3.543481E+8,3932
1521118832.810006477,4.102361E+8,4372
1521118832.820006862,2.861704E+8,3514
1521118832.830024503,3.987460E+8,4146
1521118832.840010062,4.295834E+8,4397
1521118832.850007087,3.974810E+8,4190
1521118832.860007204,5.293600E+8,5150
1521118832.870008536,4.272018E+8,4422
1521118832.880005993,3.561126E+8,4323
1521118832.890006371,4.875593E+8,5317
1521118832.900006294,5.668097E+8,5498
1521118832.910006501,3.512540E+8,4016
1521118832.920007050,3.587428E+8,3900
1521118832.930008970,3.171263E+8,3660
1521118832.940021805,3.957782E+8,4385
1521118832.950008556,2.825018E+8,3631
1521118832.960023269,3.013981E+8,3616
1521118832.970019929,2.751702E+8,3442
1521118832.980009638,2.911992E+8,3528
1521118832.990013689,3.659905E+8,4159
1521118833.000013933,4.539041E+8,4795
1521118833.010009833,3.928966E+8,4282
1521118833.020007364,5.285484E+8,5147
1521118833.030008040,3.422855E+8,3743
1521118833.040012605,4.151726E+8,4400
1521118833.050006740,3.719481E+8,4158
1521118833.060006343,4.207457E+8,4439
1521118833.070006445,3.081669E+8,3671
1521118833.080006421,3.300877E+8,3734
1521118833.090006731,4.640853E+8,4750
1521118833.100007035,5.310753E+8,5166
1521118833.110008121,4.243314E+8,4359
1521118833.120006390,5.185349E+8,5104
1521118833.130010083,3.987126E+8,4268
1521118833.140010305,4.028682E+8,4447
1521118833.150007479,3.797374E+8,4129
1521118833.160006918,4.102518E+8,4401
1521118833.170007788,3.074743E+8,3672
1521118833.180007532,3.783426E+8,4228
1521118833.190006986,3.873230E+8,4385
1521118833.200010747,3.794908E+8,4239
1521118833.210013986,4.406536E+8,4539
1521118833.220010079,4.597398E+8,4790
1521118833.230007336,5.099918E+8,4930
1521118833.240011044,4.547496E+8,4828
1521118833.250007220,4.333887E+8,4481
1521118833.260008872,4.113441E+8,4502
1521118833.270015784,4.098873E+8,4307
1521118833.280006513,3.825232E+8,4187
1521118833.290011726,4.210841E+8,4411
1521118833.300006688,4.447606E+8,4575
1521118833.310013466,3.474081E+8,4012
1521118833.320010237,3.059421E+8,3576
1521118833.330008268,3.371424E+8,3963
1521118833.340017326,3.443736E+8,3840
1521118833.350006782,4.337961E+8,4505
1521118833.360007867,3.621247E+8,4011
1521118833.370011501,3.931489E+8,4173
1521118833.380011417,3.132760E+8,3714
1521118833.390007459,3.973637E+8,4283
1521118833.400006883,4.229348E+8,4549
1521118833.410011142,4.191978E+8,4368
1521118833.420009188,3.376046E+8,3870
1521118833.430008136,3.362649E+8,3913
1521118833.440014258,3.364755E+8,3728
1521118833.450007722,3.273135E+8,3753
1521118833.460007645,4.200725E+8,4502
1521118833.470008090,4.348114E+8,4531
1521118833.480007596,3.749850E+8,4306
1521118833.490007378,3.501038E+8,3933
1521118833.500010014,3.879836E+8,4163
1521118833.510007091,3.942209E+8,4336
1521118833.520008504,5.416742E+8,5311
1521118833.530007102,4.548543E+8,4772
1521118833.540007167,4.539290E+8,4611
1521118833.550010905,3.852473E+8,4166
1521118833.560010165,4.920598E+8,5069
1521118833.570007220,5.778321E+8,5442
1521118833.580006026,5.284432E+8,5184
1521118833.590007253,4.192678E+8,4411
1521118833.600006349,4.289788E+8,4539
1521118833.610006198,3.934377E+8,4209
1521118833.620014183,4.124518E+8,4414
1521118833.630008444,4.802871E+8,4832
1521118833.640009157,3.679696E+8,4017
1521118833.650007620,4.594924E+8,4694
1521118833.660006195,5.310705E+8,5225
1521118833.670009099,3.738590E+8,4009
1521118833.680008635,4.867907E+8,4890
1521118833.690009877,4.901920E+8,4713
1521118833.700011455,4.840284E+8,4760
1521118833.710009433,5.451561E+8,5261
1521118833.720006518,3.905014E+8,4084
1521118833.730009302,4.105312E+8,4263
1521118833.740007520,4.506696E+8,4487
1521118833.750006437,3.410042E+8,3865
1521118833.760006778,3.414641E+8,3984
1521118833.770008534,5.106278E+8,5045
1521118833.780008197,3.738540E+8,4075
1521118833.790006094,2.926658E+8,3479
1521118833.800008714,3.932450E+8,4147
1521118833.810007960,3.391766E+8,3836
1521118833.820007466,3.067118E+8,3616
1521118833.830007516,4.045640E+8,4239
1521118833.840008780,4.265990E+8,4434
1521118833.850008667,4.069114E+8,4277
1521118833.860011749,3.550929E+8,4027
1521118833.870014481,4.193843E+8,4453
1521118833.880008854,3.871728E+8,4258
1521118833.890008189,3.633141E+8,4063
1521118833.900006987,3.972761E+8,4312
1521118833.910007767,6.177058E+8,5848
1521118833.920006804,4.954647E+8,5118
1521118833.930006534,4.454469E+8,4550
1521118833.940008312,3.521323E+8,3949
1521118833.950008757,3.428988E+8,3877
1521118833.960008688,3.199232E+8,3829
1521118833.970006183,3.350200E+8,3762
1521118833.980006084,3.242051E+8,3730
1521118833.990006968,3.868346E+8,4188
1521118834.000010386,4.795057E+8,4818
1521118834.010006368,3.443173E+8,4004
1521118834.020008720,4.336145E+8,4465
1521118834.030007005,3.587262E+8,3928
1521118834.040008128,4.021353E+8,4280
1521118834.050008029,4.120054E+8,4410
1521118834.060006276,3.615886E+8,4017
1521118834.070015937,3.661915E+8,4059
1521118834.080008596,4.267952E+8,4414
1521118834.090014301,4.227230E+8,4553
1521118834.100010976,3.370061E+8,3787
1521118834.110018864,4.808154E+8,4927
1521118834.120007098,4.217617E+8,4599
1521118834.130006380,4.462080E+8,4565
1521118834.140006669,3.217619E+8,3796
1521118834.150009371,4.119423E+8,4469
1521118834.160007134,4.379335E+8,4613
1521118834.170008697,4.844795E+8,4967
1521118834.180007048,3.855359E+8,4243
1521118834.190007381,4.311628E+8,4488
1521118834.200008564,3.782376E+8,4154
1521118834.210007183,4.491750E+8,4701
1521118834.220006041,3.786687E+8,4083
1521118834.230010383,4.020784E+8,4236
1521118834.240010343,3.459788E+8,3867
1521118834.250007227,4.151091E+8,4299
1521118834.260008603,3.933756E+8,4323
1521118834.270007029,4.015099E+8,4248
1521118834.280008420,4.130999E+8,4362
1521118834.290006548,3.763858E+8,4113
1521118834.300010145,4.771937E+8,4842
1521118834.310007483,3.920895E+8,4200
1521118834.320012167,3.186279E+8,3626
1521118834.330007359,3.425963E+8,3898
1521118834.340010926,3.466808E+8,4008
1521118834.350015946,4.075889E+8,4424
1521118834.360008717,3.367491E+8,3874
1521118834.370006911,3.404450E+8,4014
1521118834.380009599,4.689604E+8,4794
1521118834.390010558,3.312364E+8,3797
1521118834.400009014,2.881693E+8,3586
1521118834.410007112,3.321151E+8,3826
1521118834.420017250,4.282579E+8,4449
1521118834.430007964,3.414116E+8,3947
1521118834.440006025,3.346828E+8,3917
1521118834.450007126,3.067403E+8,3624
1521118834.460006259,4.044962E+8,4347
1521118834.470015056,4.302981E+8,4530
1521118834.480013169,4.324189E+8,4667
1521118834.490007937,2.875012E+8,3544
1521118834.500008032,2.875192E+8,3490
1521118834.510007128,4.238246E+8,4443
1521118834.520009257,3.499827E+8,4019
1521118834.530006193,4.703531E+8,4908
1521118834.540006317,3.710020E+8,4100
1521118834.550006703,3.008313E+8,3756
1521118834.560023911,2.816141E+8,3374
1521118834.570006430,4.179191E+8,4422
1521118834.580006950,4.030023E+8,4253
1521118834.590010412,4.286971E+8,4426
1521118834.600009449,4.645379E+8,4727
1521118834.610009000,4.704109E+8,4671
1521118834.620007150,3.716578E+8,4040
1521118834.630006835,3.408550E+8,3732
1521118834.640006192,4.396311E+8,4438
1521118834.650006033,4.279159E+8,4419
1521118834.660006449,4.789527E+8,4782
1521118834.670007057,4.213635E+8,4287
1521118834.680006944,3.294317E+8,3857
1521118834.690007865,3.517327E+8,3826
1521118834.700009651,3.905400E+8,4314
1521118834.710006595,5.136818E+8,5056
1521118834.720008612,4.650932E+8,4789
1521118834.730010226,3.809710E+8,4292
1521118834.740010478,4.586348E+8,4758
1521118834.750007927,3.865519E+8,4296
1521118834.760007903,3.976600E+8,4353
1521118834.770006724,4.729212E+8,4946
1521118834.780007154,5.177514E+8,5161
1521118834.790006727,4.400544E+8,4631
1521118834.800006211,4.476528E+8,4689
1521118834.810007572,3.566183E+8,4090
1521118834.820010632,3.737231E+8,4081
1521118834.830007918,4.271716E+8,4430
1521118834.840008378,5.375673E+8,5149
1521118834.850006863,3.887818E+8,4191
1521118834.860006765,3.888102E+8,4211
1521118834.870010898,5.953313E+8,5555
1521118834.880006790,3.901965E+8,4184
1521118834.890010238,5.759748E+8,5530
1521118834.900006831,5.448303E+8,5226
1521118834.910006389,3.454795E+8,3944
1521118834.920007080,4.703806E+8,4697
1521118834.930007108,4.037645E+8,4284
1521118834.940006867,3.943858E+8,4212
1521118834.950008616,3.351082E+8,3719
1521118834.960008517,4.869030E+8,4912
1521118834.970008865,3.566855E+8,3988
1521118834.980006978,5.134543E+8,5190
1521118834.990009673,3.981597E+8,4176
1521118835.000006050,4.487896E+8,4596
1521118835.010009147,5.547584E+8,5225
1521118835.020008288,5.973382E+8,5547
1521118835.030006997,4.383833E+8,4396
1521118835.040006742,4.309261E+8,4451
1521118835.050009869,4.262583E+8,4417
1521118835.060007021,4.006472E+8,4182
1521118835.070007250,4.575450E+8,4729
1521118835.080014713,3.874112E+8,4098
1521118835.090006299,5.661344E+8,5469
1521118835.100006752,3.796872E+8,4130
1521118835.110007219,3.827322E+8,4121
1521118835.120006390,4.711051E+8,4550
1521118835.130011678,3.920989E+8,4118
1521118835.140007645,5.330346E+8,5139
1521118835.150009356,4.347970E+8,4580
1521118835.160007276,2.878491E+8,3525
1521118835.170017436,3.278334E+8,3821
1521118835.180006817,3.909659E+8,4171
1521118835.190009177,4.295191E+8,4459
1521118835.200008340,4.006797E+8,4259
1521118835.210015886,4.418569E+8,4566
1521118835.220010184,4.787761E+8,4900
1521118835.230007105,4.104473E+8,4244
1521118835.240006126,5.617012E+8,5350
1521118835.250007108,3.509500E+8,4036
1521118835.260011815,4.471498E+8,4697
1521118835.270007186,5.321192E+8,5119
1521118835.280014187,5.374110E+8,5161
1521118835.290007032,3.135740E+8,3632
1521118835.300012082,4.103258E+8,4311
1521118835.310007438,4.310392E+8,4547
1521118835.320008174,3.778811E+8,4248
1521118835.330007926,3.204512E+8,3682
1521118835.340007067,3.790668E+8,4092
1521118835.350007989,4.270468E+8,4425
1521118835.360006407,3.320961E+8,3854
1521118835.370006606,3.710795E+8,4199
1521118835.380007520,3.347434E+8,3827
1521118835.390008092,4.465369E+8,4506
1521118835.400007859,5.368755E+8,5223
1521118835.410009556,4.374103E+8,4585
1521118835.420006700,4.310028E+8,4413
1521118835.430008732,4.453951E+8,4543
1521118835.440006405,5.230368E+8,5099
1521118835.450008385,3.562927E+8,3975
1521118835.460008524,3.412786E+8,3817
1521118835.470007144,4.077138E+8,4319
1521118835.480009809,3.581241E+8,3984
1521118835.490011305,4.650810E+8,4607
1521118835.500006728,3.008459E+8,3567
1521118835.510006793,3.247439E+8,3717
1521118835.520011835,4.393720E+8,4642
1521118835.530006409,5.145125E+8,4984
1521118835.540009186,5.332837E+8,5218
1521118835.550009996,3.090853E+8,3680
1521118835.560007118,3.436348E+8,3936
1521118835.570012040,4.271486E+8,4517
1521118835.580007300,4.408693E+8,4584
1521118835.590009481,3.533391E+8,4025
1521118835.600011848,3.729682E+8,4230
1521118835.610006645,3.877655E+8,4130
1521118835.620006517,3.227736E+8,3831
1521118835.630007699,4.168972E+8,4409
1521118835.640006036,4.488747E+8,4687
1521118835.650006279,5.898083E+8,5592
1521118835.660008393,4.466978E+8,4644
1521118835.670011438,4.258100E+8,4438
1521118835.680008300,5.501786E+8,5337
1521118835.690007456,4.488508E+8,4566
1521118835.700007468,4.181265E+8,4546
1521118835.710006259,3.232978E+8,3772
1521118835.720006518,3.572728E+8,3964
1521118835.730007768,3.694410E+8,4127
1521118835.740020372,4.587458E+8,4689
1521118835.750007257,3.812311E+8,4168
1521118835.760006458,4.437175E+8,4581
1521118835.770006038,3.845215E+8,4422
1521118835.780007251,5.600742E+8,5487
1521118835.790006757,6.162821E+8,5818
1521118835.800006509,5.470703E+8,5357
1521118835.810006857,5.958424E+8,5554
1521118835.820008576,3.909994E+8,4064
1521118835.830011420,3.523984E+8,3914
1521118835.840010583,4.847094E+8,4828
1521118835.850007161,4.016822E+8,4343
1521118835.860006250,3.679089E+8,4189
1521118835.870007075,5.502923E+8,5359
1521118835.880006589,4.339214E+8,4585
1521118835.890006825,3.289160E+8,3800
1521118835.900011458,4.318032E+8,4489
1521118835.910006948,6.831728E+8,6302
1521118835.920006759,6.276827E+8,5902
1521118835.930008538,4.710701E+8,4800
1521118835.940009989,4.043039E+8,4435
1521118835.950006671,3.908460E+8,4272
1521118835.960007600,3.052477E+8,3730
1521118835.970006123,6.144543E+8,5736
1521118835.980006039,5.775662E+8,5531
1521118835.990007035,5.040511E+8,5047
1521118836.000006475,4.543465E+8,4686
1521118836.010006033,3.776380E+8,4008
1521118836.020008832,4.912877E+8,4959
1521118836.030006684,4.556450E+8,4742
1521118836.040010311,4.631313E+8,4800
1521118836.050006114,4.490737E+8,4595
1521118836.060009144,3.400827E+8,3936
1521118836.070009157,3.842656E+8,4262
1521118836.080012761,3.876931E+8,4374
1521118836.090006210,5.383928E+8,5246
1521118836.100007206,4.966689E+8,5065
1521118836.110008910,4.567900E+8,4822
1521118836.120008089,4.420413E+8,4621
1521118836.130006984,4.757648E+8,4841
1521118836.140006065,3.044328E+8,3703
1521118836.150012091,4.460604E+8,4660
1521118836.160006791,5.497569E+8,5471
1521118836.170007989,3.903446E+8,4224
1521118836.180013984,4.069977E+8,4463
1521118836.190006584,4.152984E+8,4340
1521118836.200006232,4.195539E+8,4395
1521118836.210007943,5.293838E+8,5033
1521118836.220007032,6.935608E+8,6413
1521118836.230006553,4.907900E+8,4885
1521118836.240007110,5.495436E+8,5347
1521118836.250008292,4.085493E+8,4349
1521118836.260006018,4.066651E+8,4317
1521118836.270010829,3.347678E+8,3827
1521118836.280006655,4.578283E+8,4724
1521118836.290017791,5.558454E+8,5266
1521118836.300007172,3.854920E+8,4264
1521118836.310006492,3.370664E+8,3811
1521118836.320006728,5.026271E+8,4900
1521118836.330006100,4.269733E+8,4571
1521118836.340006925,3.891614E+8,4271
1521118836.350006349,3.966698E+8,4361
1521118836.360006429,4.328035E+8,4550
1521118836.370013051,4.600099E+8,4748
1521118836.380006775,4.754728E+8,4853
1521118836.390007675,3.624341E+8,4019
1521118836.400006324,4.560423E+8,4792
1521118836.410007216,5.139962E+8,5071
1521118836.420007564,6.448899E+8,5953
1521118836.430006981,5.243986E+8,5052
1521118836.440015472,4.379574E+8,4576
1521118836.450006418,3.914158E+8,4258
1521118836.460007235,4.934610E+8,4920
1521118836.470006496,3.732968E+8,4093
1521118836.480007015,3.964084E+8,4258
1521118836.490013793,3.171485E+8,3745
1521118836.500006348,3.653091E+8,4073
1521118836.510006383,3.399740E+8,3936
1521118836.520007007,3.275605E+8,3747
1521118836.530007169,3.862625E+8,4201
1521118836.540006928,6.074843E+8,5801
1521118836.550008796,5.239003E+8,5186
1521118836.560013913,3.845536E+8,4173
1521118836.570006341,3.600363E+8,4114
1521118836.580006726,4.528168E+8,4805
1521118836.590013370,3.769853E+8,4111
1521118836.600007467,4.839546E+8,5023
1521118836.610006481,3.785121E+8,4172
1521118836.620006792,3.744102E+8,4075
1521118836.630021572,4.155892E+8,4460
1521118836.640013091,2.712036E+8,3575
1521118836.650008053,4.025492E+8,4690
1521118836.660006277,4.748464E+8,5280
1521118836.670011543,6.706118E+8,6121
1521118836.680006534,4.728097E+8,4740
1521118836.690009035,3.836315E+8,4135
1521118836.700013019,3.564096E+8,4051
1521118836.710014865,3.158415E+8,3717
1521118836.720006287,3.183422E+8,3828
1521118836.730006471,4.188837E+8,4465
1521118836.740006000,3.798968E+8,4223
1521118836.750006288,3.456188E+8,4014
1521118836.760008931,4.188232E+8,4418
1521118836.770008706,3.619401E+8,4139
1521118836.780006826,3.139340E+8,3643
1521118836.790007025,4.264431E+8,4417
1521118836.800006576,7.824570E+8,6909
1521118836.810010493,4.144418E+8,4354
1521118836.820007667,4.214217E+8,4490
1521118836.830006152,3.672566E+8,4099
1521118836.840007491,3.761596E+8,4047
1521118836.850008003,5.134898E+8,5262
1521118836.860011674,3.481976E+8,4034
1521118836.870006032,4.185989E+8,4430
1521118836.880008124,4.368497E+8,4787
1521118836.890009329,3.892393E+8,4224
1521118836.900007203,3.105565E+8,3761
1521118836.910006270,4.281066E+8,4496
1521118836.920006484,6.118350E+8,5777
1521118836.930008844,6.407937E+8,5946
1521118836.940006733,3.670817E+8,4158
1521118836.950009793,3.071266E+8,3691
1521118836.960006528,3.116247E+8,3700
1521118836.970016636,4.289593E+8,4492
1521118836.980007760,5.297500E+8,5104
1521118836.990006097,6.887872E+8,6222
1521118837.000006303,4.943508E+8,5021
1521118837.010007769,5.052912E+8,4996
1521118837.020006269,4.317328E+8,4495
1521118837.030006275,3.645764E+8,4151
1521118837.040007241,4.204443E+8,4505
1521118837.050006494,6.796282E+8,6214
1521118837.060010463,6.317628E+8,5812
1521118837.070010193,4.092632E+8,4339
1521118837.080007792,3.334530E+8,3942
1521118837.090007700,4.078953E+8,4338
1521118837.100006744,3.497539E+8,4018
1521118837.110007018,4.444347E+8,4545
1521118837.120010063,4.766883E+8,4792
1521118837.130010009,4.170865E+8,4499
1521118837.140006751,3.326077E+8,3835
1521118837.150006272,3.597027E+8,4099
1521118837.160010137,4.196648E+8,4412
1521118837.170006841,3.940062E+8,4340
1521118837.180010810,6.022503E+8,5716
1521118837.190009259,4.267180E+8,4636
1521118837.200006746,4.804272E+8,4891
1521118837.210006617,4.440015E+8,4573
1521118837.220017016,5.049692E+8,5052
1521118837.230007328,3.714743E+8,4182
1521118837.240006059,4.226266E+8,4598
1521118837.250006892,3.798306E+8,4275
1521118837.260006219,4.007101E+8,4325
1521118837.270007379,3.882574E+8,4278
1521118837.280013159,4.683391E+8,4868
1521118837.290011697,4.177788E+8,4472
1521118837.300008528,5.258623E+8,5285
1521118837.310007006,4.812837E+8,4928
1521118837.320007347,4.615427E+8,4860
1521118837.330013484,4.098205E+8,4332
1521118837.340015225,3.924962E+8,4247
1521118837.350006603,4.552052E+8,4648
1521118837.360007614,3.510591E+8,3980
1521118837.370007277,3.015406E+8,3821
1521118837.380007252,3.479358E+8,4095
1521118837.390006676,3.423087E+8,4010
1521118837.400006808,3.473507E+8,3956
1521118837.410007313,3.025369E+8,3744
1521118837.420006849,4.604467E+8,4678
1521118837.430006012,3.980035E+8,4323
1521118837.440007679,4.774761E+8,4866
1521118837.450007409,3.736260E+8,4264
1521118837.460010640,4.751896E+8,4879
1521118837.470006131,3.711637E+8,4108
1521118837.480006225,4.348830E+8,4676
1521118837.490009524,3.635071E+8,4069
1521118837.500007235,4.499023E+8,4747
1521118837.510007679,5.309966E+8,5259
1521118837.520009540,3.804112E+8,4154
1521118837.530006997,3.757443E+8,4119
1521118837.540007100,4.535526E+8,4689
1521118837.550006531,4.536236E+8,4763
1521118837.560012750,4.272958E+8,4721
1521118837.570006534,5.593018E+8,5426
1521118837.580006324,4.412443E+8,4630
1521118837.590008005,4.604090E+8,4802
1521118837.600007065,4.368382E+8,4780
1521118837.610015117,4.097820E+8,4429
1521118837.620006114,3.900037E+8,4237
1521118837.630007111,4.809653E+8,4836
1521118837.640006728,4.185786E+8,4397
1521118837.650006481,5.071817E+8,4988
1521118837.660006426,3.894501E+8,4281
1521118837.670009188,3.969615E+8,4285
1521118837.680007808,6.096565E+8,5651
1521118837.690006644,4.398285E+8,4509
1521118837.700007886,4.317344E+8,4572
1521118837.710006237,4.010732E+8,4431
1521118837.720006622,3.527268E+8,4025
1521118837.730011284,3.069854E+8,3675
1521118837.740007304,3.629192E+8,4128
1521118837.750006147,4.078215E+8,4523
1521118837.760011666,4.839223E+8,4894
1521118837.770007066,5.455868E+8,5445
1521118837.780006789,4.841531E+8,4954
1521118837.790006652,3.979762E+8,4295
1521118837.800007090,4.868722E+8,4996
1521118837.810009278,3.905600E+8,4365
1521118837.820011802,3.869795E+8,4274
1521118837.830006525,3.819472E+8,4323
1521118837.840009905,4.439954E+8,4711
1521118837.850006111,4.321458E+8,4592
1521118837.860009626,4.206594E+8,4541
1521118837.870006993,4.766065E+8,4902
1521118837.880006336,4.963470E+8,5033
1521118837.890010379,4.398710E+8,4639
1521118837.900006056,4.526886E+8,4685
1521118837.910009764,3.671873E+8,4185
1521118837.920015275,4.648866E+8,4810
1521118837.930009104,3.921002E+8,4217
1521118837.940006524,4.057998E+8,4348
1521118837.950011171,5.112264E+8,5119
1521118837.960009091,5.843157E+8,5770
1521118837.970006011,6.029462E+8,5578
1521118837.980014615,4.891723E+8,4960
1521118837.990006387,3.983849E+8,4344
1521118838.000012450,3.548456E+8,3916
1521118838.010006242,4.024737E+8,4396
1521118838.020007111,4.560144E+8,4736
1521118838.030008599,3.844718E+8,4270
1521118838.040006429,4.903293E+8,4793
1521118838.050008066,4.455223E+8,4626
1521118838.060006440,4.937150E+8,4970
1521118838.070008658,4.155723E+8,4355
1521118838.080006018,4.810114E+8,4936
1521118838.090010822,5.019811E+8,4976
1521118838.100006089,5.452337E+8,5277
1521118838.110006668,6.261096E+8,5924
1521118838.120009743,4.727321E+8,4713
1521118838.130006820,4.591843E+8,4839
1521118838.140008941,3.740523E+8,4259
1521118838.150006317,3.883889E+8,4130
1521118838.160010479,3.884311E+8,4256
1521118838.170006521,4.414616E+8,4508
1521118838.180014923,3.125363E+8,3649
1521118838.190006621,2.807002E+8,3466
1521118838.200010680,5.291886E+8,5341
1521118838.210006855,4.229995E+8,4446
1521118838.220006183,5.972130E+8,5604
1521118838.230006002,4.682744E+8,4763
1521118838.240006410,5.437092E+8,5293
1521118838.250007473,3.680104E+8,4077
1521118838.260007411,4.454218E+8,4705
1521118838.270014651,3.296953E+8,3877
1521118838.280008689,3.310290E+8,3757
1521118838.290006109,3.515659E+8,3993
1521118838.300007716,4.399873E+8,4536
1521118838.310012080,6.061286E+8,5700
1521118838.320008919,4.784724E+8,4936
1521118838.330010191,5.076349E+8,5163
1521118838.340006702,5.057197E+8,5076
1521118838.350006692,5.283852E+8,5300
1521118838.360007308,4.303454E+8,4566
1521118838.370006092,5.377631E+8,5294
1521118838.380007736,3.315919E+8,4002
1521118838.390015103,3.695740E+8,4267
1521118838.400006048,4.657712E+8,4747
1521118838.410009272,5.109195E+8,5106
1521118838.420009069,4.707873E+8,4638
1521118838.430006742,3.509317E+8,3903
1521118838.440006025,5.079726E+8,5116
1521118838.450006962,5.340161E+8,5353
1521118838.460006110,4.963332E+8,5028
1521118838.470006093,6.105465E+8,5698
1521118838.480006911,7.041261E+8,6265
1521118838.490013920,5.069284E+8,5037
1521118838.500006162,5.101914E+8,5057
1521118838.510006242,4.419380E+8,4568
1521118838.520007685,4.472200E+8,4772
1521118838.530010343,4.172133E+8,4422
1521118838.540006384,4.705768E+8,4918
1521118838.550006233,6.883925E+8,6260
1521118838.560007639,6.850960E+8,6197
1521118838.570008188,7.395789E+8,6540
1521118838.580009021,5.140352E+8,5054
1521118838.590006143,5.858052E+8,5509
1521118838.600006454,5.774184E+8,5464
1521118838.610009685,6.058043E+8,5816
1521118838.620006569,5.920874E+8,5590
1521118838.630012050,6.341879E+8,5863
1521118838.640007041,6.100113E+8,5736
1521118838.650006026,6.391419E+8,5968
1521118838.660006694,5.642195E+8,5522
1521118838.670006946,4.686530E+8,4813
1521118838.680007257,4.377019E+8,4595
1521118838.690012574,5.694663E+8,5443
1521118838.700010166,3.971004E+8,4400
1521118838.710006572,3.564349E+8,4104
