timestamp,byterate,packNum
600,714939999,60
601,702969999,63
602,535589999,59
603,376349999,41
604,285509999,30
605,259359999,30
606,132059999,27
607,164019999,29
608,233369999,50
609,201109999,25
610,582559999,48
611,214659999,29
612,506549999,48
613,406229999,50
614,288749999,39
615,461729999,51
616,267539999,26
617,538999999,55
618,579749999,57
619,347249999,49
620,502139999,56
621,328849999,39
622,496509999,51
623,128579999,23
624,145319999,28
625,365829999,35
626,269659999,30
627,319299999,40
628,531299999,52
629,689029999,55
630,423389999,43
631,265879999,36
632,213809999,29
633,265879999,34
634,536669999,53
635,180249999,23
636,237339999,37
637,254749999,32
638,167259999,22
639,448449999,46
640,674569999,66
641,288109999,36
642,636049999,58
643,339279999,37
644,542559999,55
645,245499999,36
646,249599999,28
647,212099999,30
648,713619999,58
649,659079999,54
650,657169999,58
651,249449999,31
652,218809999,32
653,225209999,27
654,745229999,68
655,805299999,75
656,573909999,57
657,405209999,44
658,129329999,22
659,296489999,30
660,757469999,73
661,198149999,25
662,271719999,34
663,419539999,42
664,511429999,53
665,501119999,50
666,317749999,38
667,405319999,42
668,355749999,42
669,714479999,65
670,351469999,35
671,960989999,79
672,450999999,45
673,195629999,23
674,329519999,40
675,543149999,53
676,572969999,50
677,206149999,37
678,507309999,46
679,697079999,61
680,512359999,45
681,401029999,47
682,586499999,51
683,248029999,29
684,246999999,32
685,266969999,34
686,340449999,43
687,346749999,46
688,193979999,28
689,672119999,60
690,248719999,32
691,235629999,30
692,433419999,41
693,631219999,56
694,585399999,59
695,390459999,35
696,276189999,40
697,441509999,57
698,737829999,59
699,1134519999,93
700,216949999,28
701,482639999,43
702,494879999,49
703,278569999,30
704,309409999,30
705,415279999,41
706,301789999,33
707,200399999,30
708,185009999,27
709,135919999,28
710,601439999,51
711,87039999,23
712,198939999,26
713,293009999,34
714,477549999,49
715,455379999,48
716,275249999,39
717,112939999,18
718,360069999,37
719,481049999,45
720,333649999,41
721,242339999,30
722,590319999,53
723,267689999,34
724,253649999,34
725,274549999,28
726,119669999,21
727,341419999,34
728,308109999,33
729,537199999,49
730,445599999,45
731,271769999,34
732,657529999,61
733,198309999,23
734,273289999,32
735,554869999,60
736,560489999,48
737,354089999,39
738,516299999,47
739,219529999,24
740,326229999,37
741,232379999,33
742,482409999,44
743,131299999,24
744,367029999,37
745,265339999,36
746,367569999,38
747,347519999,38
748,267379999,35
749,251949999,32
750,223839999,30
751,579109999,52
752,215719999,35
753,289959999,37
754,772719999,71
755,298809999,35
756,676359999,64
757,287179999,38
758,408779999,39
759,522189999,48
760,458989999,39
761,299549999,36
762,172619999,33
763,299699999,27
764,706499999,64
765,661259999,54
766,476769999,44
767,790379999,64
768,434619999,47
769,457249999,45
770,337539999,35
771,471549999,45
